formal_case_index,case_id,family,fold,field_lineage_id,particle_count,case_replacement_authorized,position_hash_matches,particle_state_hash_matches,lambda_1_operator_hash_matches,lambda_1_registered_operator_is_canonical_target_path,ddo_algebraic_pressure_viscosity_bitwise_identity,ddo_algebraic_density_rate_linf_diagnostic,primary_topology_audit_passed,independent_topology_audit_passed,primary_edge_count,independent_edge_count,independent_topology_identity,graph_repeatability_bitwise,operator_repeatability_bitwise,analytical_derivative_reference_gate_passed,analytical_derivative_reference_max_relative,analytical_derivative_reference_failures,finite_values,target_component_identity,component_closure_residual,component_closure_bound,component_closure_passed,target_sign_convention_all_primary_passed,float32_precision_degradation_diagnostic_linf,float32_precision_diagnostic_topology_mode,target_definition,case_target_reference_qualified,density_rate__scale,density_rate__U_round,density_rate__Delta_ref,density_rate__Delta_repeat,density_rate__Delta_permutation,density_rate__Delta_compensated,density_rate__Delta_accumulation,density_rate__Delta_geometry,density_rate__Delta_identity,density_rate__U_num,density_rate__sign_residual,density_rate__sign_gate_passed,density_rate__target_rms,pressure_gradient_acceleration__scale,pressure_gradient_acceleration__U_round,pressure_gradient_acceleration__Delta_ref,pressure_gradient_acceleration__Delta_repeat,pressure_gradient_acceleration__Delta_permutation,pressure_gradient_acceleration__Delta_compensated,pressure_gradient_acceleration__Delta_accumulation,pressure_gradient_acceleration__Delta_geometry,pressure_gradient_acceleration__Delta_identity,pressure_gradient_acceleration__U_num,pressure_gradient_acceleration__sign_residual,pressure_gradient_acceleration__sign_gate_passed,pressure_gradient_acceleration__target_rms,viscosity_laplacian_acceleration__scale,viscosity_laplacian_acceleration__U_round,viscosity_laplacian_acceleration__Delta_ref,viscosity_laplacian_acceleration__Delta_repeat,viscosity_laplacian_acceleration__Delta_permutation,viscosity_laplacian_acceleration__Delta_compensated,viscosity_laplacian_acceleration__Delta_accumulation,viscosity_laplacian_acceleration__Delta_geometry,viscosity_laplacian_acceleration__Delta_identity,viscosity_laplacian_acceleration__U_num,viscosity_laplacian_acceleration__sign_residual,viscosity_laplacian_acceleration__sign_gate_passed,viscosity_laplacian_acceleration__target_rms,total_acceleration_derived__scale,total_acceleration_derived__U_round,total_acceleration_derived__Delta_ref,total_acceleration_derived__Delta_repeat,total_acceleration_derived__Delta_permutation,total_acceleration_derived__Delta_compensated,total_acceleration_derived__Delta_accumulation,total_acceleration_derived__Delta_geometry,total_acceleration_derived__Delta_identity,total_acceleration_derived__U_num,total_acceleration_derived__sign_residual,total_acceleration_derived__sign_gate_passed,total_acceleration_derived__target_rms
54,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,F1,FOLD_5,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,576,False,True,True,True,True,True,6.661338147750939e-16,True,True,28224,28224,True,True,True,True,3.5168770832754676e-16,,True,True,0.0,5.700173184104946e-15,True,True,6.661544869057678e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,1.2560680834128009,3.569960209156309e-14,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,3.703186972111328e-14,0.0,True,0.026631433392333436,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.07892108526516534,2.2430721533386684e-15,2.7755575615628914e-17,0.0,1.5265566588595902e-16,1.5265566588595902e-16,1.5265566588595902e-16,2.8449465006019636e-16,0.0,2.7079780449004527e-15,0.0,True,0.0009175729336597742,0.07892108526516534,2.2430721533386684e-15,2.7755575615628914e-17,0.0,1.5265566588595902e-16,1.5265566588595902e-16,1.5265566588595902e-16,2.8449465006019636e-16,0.0,2.7079780449004527e-15,0.0,True,0.0009175729336597742
55,MSO02A|PRIMARY|F1|b47e118df485fd6acf51b2b2b51946bb05eda64a284f9a8a6dcf8b03d426f8b4,F1,FOLD_0,MSO02A|FIELD_LINEAGE|a59facb117879094a6cdfb563f42224f84e21fe7fd3553628e3133e984de7041,576,False,True,True,True,True,True,0.0,True,True,46656,46656,True,True,True,True,1.413794661088636e-16,,True,True,0.0,7.704463975343109e-13,True,True,2.375003513682694e-05,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-15,0.0,True,0.0,12.564461362673685,3.5710346999944945e-13,1.7763568394002505e-15,0.0,1.021405182655144e-14,7.993605777301127e-15,1.021405182655144e-14,1.5987211554602254e-14,0.0,3.850810902200034e-13,0.0,True,2.0338254644721934,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,12.564461362673685,3.5710346999944945e-13,1.7763568394002505e-15,0.0,1.021405182655144e-14,7.993605777301127e-15,1.021405182655144e-14,1.5987211554602254e-14,0.0,3.850810902200034e-13,0.0,True,2.0338254644721934
56,MSO02A|PRIMARY|F1|020cb6b401520a04156915d035b63bfaa6553d929849f84d4b9fc6db21f4acc1,F1,FOLD_2,MSO02A|FIELD_LINEAGE|6c7bd5af518680eac3c9fba5efaa21118b693909076b688289b15d99cf88e6bd,576,False,True,True,True,True,True,0.0,True,True,28224,28224,True,True,True,True,1.4140074238816943e-16,,True,True,0.0,3.853115746885767e-13,True,True,1.2103992682338527e-05,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-15,0.0,True,0.0,6.281285406988332,1.7852486868685936e-13,8.881784197001252e-16,0.0,3.9968028886505635e-15,4.218847493575595e-15,4.218847493575595e-15,8.881784197001252e-15,0.0,1.9251367879713633e-13,0.0,True,0.6811499618047265,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,6.281285406988332,1.7852486868685936e-13,8.881784197001252e-16,0.0,3.9968028886505635e-15,4.218847493575595e-15,4.218847493575595e-15,8.881784197001252e-15,0.0,1.9251367879713633e-13,0.0,True,0.6811499618047265
57,MSO02A|PRIMARY|F1|c05788b157a6072a8acd1c30cea29bb0c432da90406a4bcc08f0470aa3ac8841,F1,FOLD_2,MSO02A|FIELD_LINEAGE|3565747f7a7c56625ddb9f278f194fa15f1ff294457e8d1d96673e3de3787187,576,False,True,True,True,True,True,3.415253783988284e-16,True,True,28224,28224,True,True,True,True,3.164567358905565e-16,,True,True,0.0,1.1321408096279172e-14,True,True,3.9053539366284973e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,3.885780586188048e-16,3.3306690738754696e-16,3.885780586188048e-16,5.551115123125783e-16,0.0,3.785860513971784e-15,0.0,True,7.0986839119816986e-06,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.17634605188950075,5.012056246002338e-15,4.163336342344337e-17,0.0,1.457167719820518e-16,1.1102230246251565e-16,1.457167719820518e-16,3.191891195797325e-16,0.0,5.518595500987566e-15,0.0,True,0.009975011316545298,0.17634605188950075,5.012056246002338e-15,4.163336342344337e-17,0.0,1.457167719820518e-16,1.1102230246251565e-16,1.457167719820518e-16,3.191891195797325e-16,0.0,5.518595500987566e-15,0.0,True,0.009975011316545298
58,MSO02A|PRIMARY|F1|d33da1935c7c53fb2c7dc9c2954406679d36caa2d9a3d595989e49d85bb7ced7,F1,FOLD_1,MSO02A|FIELD_LINEAGE|d5612b78bd9527bb954823922218ffb967d259d6af400a1bb879dd286e242a61,576,False,True,True,True,True,True,4.440892098500626e-16,True,True,28224,28224,True,True,True,True,1.7598007997568103e-16,,True,True,0.0,1.0332027726815084e-14,True,True,1.0551289895618932e-06,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,1.2550957637360634,3.567196710423739e-14,0.0,0.0,6.661338147750939e-16,4.440892098500626e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,3.700423473378758e-14,0.0,True,0.09900921794498814,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.1577199852361955,4.482671591750758e-15,2.7755575615628914e-17,0.0,1.5265566588595902e-16,8.413408858487514e-17,1.5265566588595902e-16,3.608224830031759e-16,0.0,5.023905316255522e-15,0.0,True,0.006484493583615909,0.1577199852361955,4.482671591750758e-15,2.7755575615628914e-17,0.0,1.5265566588595902e-16,8.413408858487514e-17,1.5265566588595902e-16,3.608224830031759e-16,0.0,5.023905316255522e-15,0.0,True,0.006484493583615909
59,MSO02A|PRIMARY|F1|88927ca157891017f734563b71d11103e0868faf82ccdb09119db0133c275186,F1,FOLD_5,MSO02A|FIELD_LINEAGE|01bd9e9bd778916dbc68eb8914d86278f47a29a52b8309c51429af39148d0bf4,576,False,True,True,True,True,True,1.1102230246251565e-16,True,True,16704,16704,True,True,True,True,2.279256317544273e-16,,True,True,0.0,5.460285997129036e-15,True,True,3.5850259011427354e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.6201934585186347,1.7626958268653957e-14,0.0,0.0,3.3306690738754696e-16,2.220446049250313e-16,3.3306690738754696e-16,6.661338147750939e-16,0.0,1.8626158990816598e-14,0.0,True,0.03241635263235587,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.07793580852346353,2.2150689040774845e-15,1.3877787807814457e-17,0.0,6.245004513516506e-17,4.163336342344337e-17,6.245004513516506e-17,2.96637714392034e-16,0.0,2.588034451412498e-15,0.0,True,0.00235136310854763,0.07793580852346353,2.2150689040774845e-15,1.3877787807814457e-17,0.0,6.245004513516506e-17,4.163336342344337e-17,6.245004513516506e-17,2.96637714392034e-16,0.0,2.588034451412498e-15,0.0,True,0.00235136310854763
60,MSO02A|PRIMARY|F1|76b32e9177ce6608cf1d6a0da8874ffd2ca442b10a3a0c549d778d5af3b143b0,F1,FOLD_0,MSO02A|FIELD_LINEAGE|8b0a96d10cc76bd4bf62aa37af552eb52d18454c5915ae19195fd4ab36927292,576,False,True,True,True,True,True,2.220446049250313e-16,True,True,16704,16704,True,True,True,True,3.1622924725571897e-16,,True,True,0.0,3.229198316901243e-15,True,True,6.622693726095197e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.35108170235986236,9.978342130803593e-15,1.1102230246251565e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,3.3306690738754696e-16,0.0,1.0533453643116171e-14,0.0,True,0.02185328248264524,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.04411822787774169,1.253915453325524e-15,1.3877787807814457e-17,0.0,3.9898639947466563e-17,2.42861286636753e-17,3.9898639947466563e-17,1.6479873021779667e-16,0.0,1.4724906112986016e-15,0.0,True,0.001737857019696123,0.04411822787774169,1.253915453325524e-15,1.3877787807814457e-17,0.0,3.9898639947466563e-17,2.42861286636753e-17,3.9898639947466563e-17,1.6479873021779667e-16,0.0,1.4724906112986016e-15,0.0,True,0.001737857019696123
61,MSO02A|PRIMARY|F1|0e61c9c6bf0ed5ade026d585b043b200f9a54a120e486733805e7140a5f5582b,F1,FOLD_0,MSO02A|FIELD_LINEAGE|7bbb174acd91a3064f97fa1f3177843eaac681bb7fa617444cbd1ea443dd137e,576,False,True,True,True,True,True,0.0,True,True,28224,28224,True,True,True,True,2.831933288883253e-16,,True,True,0.0,1.5526283562395804e-12,True,True,4.929741573467261e-05,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-15,0.0,True,0.0,25.0903769008025,7.131114017739293e-13,7.105427357601002e-15,0.0,1.9984014443252818e-14,1.7763568394002505e-14,1.9984014443252818e-14,3.597122599785507e-14,0.0,7.761720695726382e-13,0.0,True,2.721922771082165,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,25.0903769008025,7.131114017739293e-13,7.105427357601002e-15,0.0,1.9984014443252818e-14,1.7763568394002505e-14,1.9984014443252818e-14,3.597122599785507e-14,0.0,7.761720695726382e-13,0.0,True,2.721922771082165
62,MSO02A|PRIMARY|F1|5f12b646955a1c947d59112f1d4b32fba71b4b9a951cb1d6e3fc7c86cc43e735,F1,FOLD_5,MSO02A|FIELD_LINEAGE|cc3ccdb144a883cb2fd8cf492bd0d64b9529d5b750e7e731a8041d3d154f51f9,576,False,True,True,True,True,True,0.0,True,True,16704,16704,True,True,True,True,1.4353307557260154e-16,,True,True,0.0,3.9777079772205883e-13,True,True,5.899928819497191e-06,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-15,0.0,True,0.0,6.187970376562223,1.7587269600659917e-13,8.881784197001252e-16,0.0,3.9968028886505635e-15,3.9968028886505635e-15,3.9968028886505635e-15,1.7985612998927536e-14,0.0,1.987432903138774e-13,0.0,True,0.3247454041972534,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,6.187970376562223,1.7587269600659917e-13,8.881784197001252e-16,0.0,3.9968028886505635e-15,3.9968028886505635e-15,3.9968028886505635e-15,1.7985612998927536e-14,0.0,1.987432903138774e-13,0.0,True,0.3247454041972534
63,MSO02A|PRIMARY|F1|fdda713a6f41ad9d53637e52588f71e3233e327e587e53db8864f9d4f31a6513,F1,FOLD_2,MSO02A|FIELD_LINEAGE|7213c9e3c1a00555f746ce8ab83be6a27878ca23b6dde2d5837befb59f8ce3f0,576,False,True,True,True,True,True,7.17958678619901e-16,True,True,46656,46656,True,True,True,True,4.731904456005023e-16,,True,True,0.0,2.1829981214606113e-14,True,True,8.682670125589875e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,9.992007221626409e-16,7.771561172376096e-16,9.992007221626409e-16,1.1102230246251565e-15,0.0,4.951594689828198e-15,0.0,True,1.289907504881003e-05,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.3519374814984571,1.0002664836817334e-14,1.6653345369377348e-16,0.0,1.942890293094024e-16,1.6653345369377348e-16,1.942890293094024e-16,4.0939474033052647e-16,0.0,1.0772882060151037e-14,0.0,True,0.029856409997695798,0.3519374814984571,1.0002664836817334e-14,1.6653345369377348e-16,0.0,1.942890293094024e-16,1.6653345369377348e-16,1.942890293094024e-16,4.0939474033052647e-16,0.0,1.0772882060151037e-14,0.0,True,0.029856409997695798
64,MSO02A|PRIMARY|F1|c746753e2e030484150c8f943a9e0a7be85001dd4fe98d4bb0749ee015d2b8b0,F1,FOLD_3,MSO02A|FIELD_LINEAGE|453f58eb46b93904442e9b8ca2233867597a6a2e0585afb50e5af539903dece3,576,False,True,True,True,True,True,2.0816681711721685e-17,True,True,16704,16704,True,True,True,True,1.7597035251481277e-16,,True,True,0.0,3.2611995427409334e-15,True,True,5.185235191912385e-08,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,2.988162831323721e-17,9.341502858794051e-18,2.988162831323721e-17,2.1423834928313568e-16,0.0,3.0862909206367738e-15,0.0,True,5.3301265045828213e-17,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.03943217595886289,1.1207298473113636e-15,6.938893903907228e-18,0.0,4.85722573273506e-17,4.206704429243757e-17,4.85722573273506e-17,3.122502256758253e-16,0.0,1.4884912242184467e-15,0.0,True,0.0005075094174986649,0.03943217595886289,1.1207298473113636e-15,6.938893903907228e-18,0.0,4.85722573273506e-17,4.206704429243757e-17,4.85722573273506e-17,3.122502256758253e-16,0.0,1.4884912242184467e-15,0.0,True,0.0005075094174986649
65,MSO02A|PRIMARY|F1|830647d225eb7457ee9fce265dfb29deb57812fc9cbfb5d6fabad0e7f5e8dbd1,F1,FOLD_5,MSO02A|FIELD_LINEAGE|3cf701b1ea03bd8a1b205f3caa96c5da295823d3fc2dee91b547f4cf20d09376,576,False,True,True,True,True,True,4.440892098500626e-16,True,True,16704,16704,True,True,True,True,3.1762607135913956e-16,,True,True,0.0,2.2748284170030828e-14,True,True,2.0551144674918476e-06,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,1.8543553593006425,5.2703949202755284e-14,2.220446049250313e-16,0.0,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,1.7763568394002505e-15,0.0,5.536848446185566e-14,0.0,True,0.19607829350722566,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.34953775043542573,9.934460377832742e-15,1.1102230246251565e-16,0.0,2.498001805406602e-16,2.2898349882893854e-16,2.498001805406602e-16,9.367506770274758e-16,0.0,1.1232033537863394e-14,0.0,True,0.020205909189745,0.34953775043542573,9.934460377832742e-15,1.1102230246251565e-16,0.0,2.498001805406602e-16,2.2898349882893854e-16,2.498001805406602e-16,9.367506770274758e-16,0.0,1.1232033537863394e-14,0.0,True,0.020205909189745
66,MSO02A|PRIMARY|F1|8dc044e544ee558ba05e7006991539832d0f764898a05e3253d528527ae34f49,F1,FOLD_1,MSO02A|FIELD_LINEAGE|b8579281a0350e4c8cac1848402ae7d548f836daefca7e2cdcfba6bd78e77da0,576,False,True,True,True,True,True,1.3322676295501878e-15,True,True,28224,28224,True,True,True,True,3.1622924725571897e-16,,True,True,0.0,2.273384385045651e-14,True,True,5.265196628051472e-06,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,2.808653618878899,7.982673704642874e-14,8.881784197001252e-16,0.0,1.3322676295501878e-15,8.881784197001252e-16,1.3322676295501878e-15,1.7763568394002505e-15,0.0,8.38235399350793e-14,0.0,True,0.27247815705038314,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.3529458230219335,1.0031323626604191e-14,1.1102230246251565e-16,0.0,3.3306690738754696e-16,2.7755575615628914e-16,3.3306690738754696e-16,7.494005416219807e-16,0.0,1.1224813378076235e-14,0.0,True,0.01995002263309059,0.3529458230219335,1.0031323626604191e-14,1.1102230246251565e-16,0.0,3.3306690738754696e-16,2.7755575615628914e-16,3.3306690738754696e-16,7.494005416219807e-16,0.0,1.1224813378076235e-14,0.0,True,0.01995002263309059
67,MSO02A|PRIMARY|F1|582cf4f4a2a11284c4224948f30ea17bdcc53ee39548da544d4f25d1a4cab2c6,F1,FOLD_2,MSO02A|FIELD_LINEAGE|1a8d786d34440b2ff7d8eb31ead31baf19a7a7d0663f0aee030360afe40ef8a3,576,False,True,True,True,True,True,0.0,True,True,16704,16704,True,True,True,True,1.4140074238816943e-16,,True,True,0.0,2.356525046419714e-13,True,True,2.6589333754767353e-06,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-15,0.0,True,0.0,3.140642703494166,8.926243434342968e-14,4.440892098500626e-16,0.0,5.995204332975845e-15,4.440892098500626e-15,5.995204332975845e-15,2.19824158875781e-14,0.0,1.1768414377383367e-13,0.0,True,0.05888035209392028,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,3.140642703494166,8.926243434342968e-14,4.440892098500626e-16,0.0,5.995204332975845e-15,4.440892098500626e-15,5.995204332975845e-15,2.19824158875781e-14,0.0,1.1768414377383367e-13,0.0,True,0.05888035209392028
68,MSO02A|PRIMARY|F1|09cfc962e6148f266ce0ba3d7b91a6264401fb52f92383573b9c5ae9886bd901,F1,FOLD_5,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,576,False,True,True,True,True,True,4.440892098500626e-16,True,True,16704,16704,True,True,True,True,3.5168770832754676e-16,,True,True,0.0,6.005484515876864e-15,True,True,6.352666881426217e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,1.2560680834128009,3.569960209156309e-14,0.0,0.0,8.881784197001252e-16,6.661338147750939e-16,8.881784197001252e-16,1.3322676295501878e-15,0.0,3.79200481408134e-14,0.0,True,0.02281385460918219,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.07892108526516534,2.2430721533386684e-15,2.7755575615628914e-17,0.0,1.249000902703301e-16,8.326672684688674e-17,1.249000902703301e-16,4.649058915617843e-16,0.0,2.8606337107864117e-15,0.0,True,0.0010150188349973479,0.07892108526516534,2.2430721533386684e-15,2.7755575615628914e-17,0.0,1.249000902703301e-16,8.326672684688674e-17,1.249000902703301e-16,4.649058915617843e-16,0.0,2.8606337107864117e-15,0.0,True,0.0010150188349973479
69,MSO02A|PRIMARY|F1|01634114f5702e1cf07825f045e2db40379127b513350e284734426fef66ac8f,F1,FOLD_2,MSO02A|FIELD_LINEAGE|9e55527e8bba2ef7402a45948a8d101befccd2154ee5dafeba22affeafb92aa4,576,False,True,True,True,True,True,0.0,True,True,28224,28224,True,True,True,True,1.413867977844885e-16,,True,True,0.0,8.698853450204699e-13,True,True,1.1412422665557642e-05,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-15,0.0,True,0.0,12.563809826911108,3.5708495223932197e-13,1.7763568394002505e-15,0.0,2.7977620220553945e-14,1.687538997430238e-14,2.7977620220553945e-14,4.796163466380676e-14,0.0,4.348005639630829e-13,0.0,True,0.34490451778397757,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,12.563809826911108,3.5708495223932197e-13,1.7763568394002505e-15,0.0,2.7977620220553945e-14,1.687538997430238e-14,2.7977620220553945e-14,4.796163466380676e-14,0.0,4.348005639630829e-13,0.0,True,0.34490451778397757
70,MSO02A|PRIMARY|F1|2234b4db877d2ad3bde5a5e84656e2eaf320b4fbc53374a555d15d13478576a7,F1,FOLD_3,MSO02A|FIELD_LINEAGE|d1b754a10f028de3beca3fc37ad110f67dda489f36eec1692eda71d47ffcc2dc,576,False,True,True,True,True,True,7.24247051220317e-17,True,True,16704,16704,True,True,True,True,3.164567358905565e-16,,True,True,0.0,3.2343344271552716e-15,True,True,1.0383471564859303e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,0.1,2.842170943040401e-15,0.0,0.0,8.326672684688674e-17,6.938893903907228e-17,8.326672684688674e-17,1.1102230246251565e-16,0.0,3.0364599723498033e-15,0.0,True,4.888600064737337e-05,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.04408651297237519,1.2530140615005845e-15,1.0408340855860843e-17,0.0,2.42861286636753e-17,2.42861286636753e-17,2.42861286636753e-17,1.8735013540549517e-16,0.0,1.4750586664256158e-15,0.0,True,0.0017378570196961247,0.04408651297237519,1.2530140615005845e-15,1.0408340855860843e-17,0.0,2.42861286636753e-17,2.42861286636753e-17,2.42861286636753e-17,1.8735013540549517e-16,0.0,1.4750586664256158e-15,0.0,True,0.0017378570196961247
71,MSO02A|PRIMARY|F1|bda11ea7d36dbb44d289fcd0a3e01196cda5d1739af37f178388be63a1bd177a,F1,FOLD_4,MSO02A|FIELD_LINEAGE|e192d091ac7fdb751697e862e28fd55621254ef8068d8837dc2d8921c2dc56f8,576,False,True,True,True,True,True,2.220446049250313e-16,True,True,46656,46656,True,True,True,True,1.7597035251481277e-16,,True,True,0.0,5.6691926910574346e-15,True,True,6.949259249156015e-07,PRIMARY_TOPOLOGY_CAST_FLOAT32_DIAGNOSTIC_ONLY,CONTINUUM_REFERENCE_MINUS_LAMBDA_1_BASE_SPH,True,1.2551651441444855,3.567393901404573e-14,0.0,0.0,1.3322676295501878e-15,8.881784197001252e-16,1.3322676295501878e-15,8.881784197001252e-16,0.0,3.7894385063296043e-14,0.0,True,0.03977659432985272,0.01,2.842170943040401e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-16,0.0,True,0.0,0.07886435191772578,2.2414596946227273e-15,1.3877787807814457e-17,0.0,1.249000902703301e-16,1.0018028073766061e-16,1.249000902703301e-16,3.122502256758253e-16,0.0,2.692487798376697e-15,0.0,True,0.0013103675521646643,0.07886435191772578,2.2414596946227273e-15,1.3877787807814457e-17,0.0,1.249000902703301e-16,1.0018028073766061e-16,1.249000902703301e-16,3.122502256758253e-16,0.0,2.692487798376697e-15,0.0,True,0.0013103675521646643
