evidence_class,record_type,arm,candidate_id,scope_type,scope_id,comparison_rank,diagnostic_only,left_participation_rank,left_scope,left_transform,pair_pass,principal_angle_maximum_degrees,principal_angle_median_degrees,projector_overlap_per_rank,right_participation_rank,right_scope,right_transform,similarity_semantics,threshold,transform_similarity
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,0__5,,True,,,0,True,,,,,,5,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.98823692640578
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,1__2,,True,,,1,True,,,,,,2,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9771549464268784
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,1__3,,True,,,1,True,,,,,,3,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9753909576757938
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,1__4,,True,,,1,True,,,,,,4,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9791290854869332
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,1__5,,True,,,1,True,,,,,,5,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9832362955813219
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,2__3,,True,,,2,True,,,,,,3,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9992712184229582
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,2__4,,True,,,2,True,,,,,,4,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.99980443198305
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,2__5,,True,,,2,True,,,,,,5,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9844896537496737
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,3__4,,True,,,3,True,,,,,,4,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9987864591722563
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,3__5,,True,,,3,True,,,,,,5,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9822211592493232
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FOLD,4__5,,True,,,4,True,,,,,,5,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9853079525778902
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FAMILY,F1__F2,,True,,,F1,True,,,,,,F2,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9998644991111942
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FAMILY,F1__F3,,True,,,F1,True,,,,,,F3,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9996685145471679
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FAMILY,F1__F4,,True,,,F1,True,,,,,,F4,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9956292333021569
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FAMILY,F2__F3,,True,,,F2,True,,,,,,F3,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9998686882781739
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FAMILY,F2__F4,,True,,,F2,True,,,,,,F4,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.9953144505153394
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,CANDIDATE_TRANSFORM_STABILITY,MS,U3,CROSS_FAMILY,F3__F4,,True,,,F3,True,,,,,,F4,NORMALIZED_FROBENIUS_SIMILARITY_OF_INVERSE_ROOT_TRANSFORMS,0.75,0.994713682721498
