evidence_class,record_type,arm,scope_type,scope_id,covariance_eigenvalue,cumulative_variance_rank_90,cumulative_variance_rank_95,cumulative_variance_rank_99,diagnostic_only,exact_duplicate_burden,exact_duplicate_member_count,feature_dimension,fold_iqr_degenerate_feature_count,normalization_semantics,participation_ratio,row_count,singular_value,spectrum_index,stable_rank
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,283164545491554.94,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,1865348743.5330229,9,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,115487847658703.45,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,1191265995.498129,10,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,24378234723192.926,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,547320516.9538181,11,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,468517595138.2493,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,75875847.33667761,12,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,175367906289.80667,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,46421124.8516141,13,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,68063821039.60378,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,28920031.68972419,14,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,719.8586040067278,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,2974.1591292388293,15,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,64.3070991610382,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,888.9351126436829,16,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,4.62075830266645,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,238.28528704719756,17,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.5032896735240577,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,78.64110571618141,18,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,2.027750888716137e-06,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.15785120500187477,19,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,20,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,21,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,22,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,23,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,24,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,25,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,26,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,27,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,28,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,29,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,30,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,31,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,32,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,33,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,34,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,35,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,36,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,37,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,38,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F3,0.0,1,1,1,True,92,181,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0000052097893268,12288,0.0,39,1.0000026048941437
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,2.1271782669580847e+30,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1.616748791382908e+17,1,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,5.06398622909998e+27,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,7888362490604787.0,2,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,6.2608544199550565e+25,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,877116748856204.0,3,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,1.995215042919589e+25,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,495148487298465.94,4,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,1392868098923509.2,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,4137095986.265255,5,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,658991938867022.8,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,2845644557.002504,6,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,487519424566321.4,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,2447578127.2660036,7,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,385994011966817.56,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,2177864646.631708,8,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,319313274367296.7,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1980838588.9378624,9,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,304039647756789.7,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1932883646.6883957,10,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,294369020982252.94,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1901895509.7033916,11,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,282093795845647.1,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1861818617.1996756,12,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,281888510138299.1,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1861141051.231588,13,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,178092332454599.75,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1479323690.4755232,14,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,171127623387648.62,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1450109042.8610623,15,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,138696962304515.47,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1305491582.8138785,16,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,33189943270476.07,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,638621971.8327972,17,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,22004281086759.895,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,519989044.1096866,18,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,19237833033686.887,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,486204167.31857044,19,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,588982318505.6736,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,85072996.47830513,20,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,37289599938.49755,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,21405947.866054844,21,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,155436461.16809297,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1382028.6664297257,22,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,319.0679120894122,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,1980.077398425298,23,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,32.694912094880934,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,633.8415257948133,24,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,21.584617073824443,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,515.0065772426161,25,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,2.690660864686234,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,181.83190233087385,26,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,3.321398907870374e-05,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.638853267815945,27,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,28,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,29,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,30,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,31,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,32,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,33,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,34,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,35,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,36,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,37,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,38,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,SS,FAMILY,F4,0.0,1,1,1,True,122,231,39,8,OBSERVABLE_ONLY_GLOBAL_MEDIAN_IQR_FOR_CROSS_FAMILY_COMPARISON,1.0048390066436363,12288,0.0,39,1.0024194243630993
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,1.2584040984233445e+31,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,7.864672799659515e+17,1,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,2.73857744898148e+29,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,1.1602006670069523e+17,2,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,2.68039529732226e+27,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,1.1478100437528142e+16,3,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,1.268318046864192e+27,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,7895591721933750.0,4,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,1.5630485467224413e+26,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,2771767706148937.5,5,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,1.5953431355509183e+25,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,885518524925361.1,6,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,5.031198459459393e+24,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,497286101433921.1,7,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,1.5185275672848182e+18,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,273200781454.19604,8,1.022090181371546
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,OVERALL,ALL,2.4731718378683357e+17,1,1,2,True,904,1779,110,34,OBSERVABLE_ONLY_SCOPE_MEDIAN_IQR,1.0441737621677984,49152,110254860289.65092,9,1.022090181371546
