evidence_class,record_type,arm,candidate_id,scope_type,scope_id,all_finite,diagnostic_only,distance_concentration_index,distance_concentration_index_definition,duplicate_coordinate_domination_fraction,effective_geometry_dimension,exact_duplicate_k10_edge_count,exact_duplicate_nearest_query_count,hubness_occurrence_skew,k,k10_distance_coefficient_of_variation,k10_mean_distance_median,k10_mean_distance_p10,k10_mean_distance_p90,k10_to_median_ratio,k10_to_random_median_ratio,k1_distance_median,k1_distance_p10,k1_distance_p90,near_duplicate_k10_edge_count,nearest_to_median_ratio,nearest_to_random_median_ratio,neighbor_occurrence_gini,neighbour_occurrence_gini,neighbour_occurrence_maximum,query_count,random_distance_median,random_distance_p10,random_distance_p90,semantic_group_domination,zero_occurrence_fraction
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FAMILY,F3,True,True,621.0603853721917,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.003515625,1.0492865952082189,432,432,2.819263860557518,10,0.5763750249168851,36988372221.14662,77.59306855016705,25073216416764.676,0.0028795688813065823,0.0028795688813065823,1214959875.9308662,0.9911979845873564,2934359950990.0625,17290,0.00012039378545543569,0.00012039378545543569,0.7708302537600199,0.7708302537600199,54,12288,15980404284815.883,292295367012.9107,9925088338898188.0,0.7584033519040609,0.66107177734375
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FAMILY,F4,True,True,141.34454170210702,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0008951822916666666,1.0492865952082189,110,109,4.778363185282327,10,0.1759607054839945,7667258407654.736,4304647057.013481,661004069439016.4,0.06125693179432283,0.06125693179432283,4993972170799.238,1222.7011057098998,406110121705107.7,5074,0.037539163328612804,0.037539163328612804,0.8230732245577707,0.8230732245577707,91,12288,101990204486802.81,5644158495660.916,1.4421402869786982e+16,0.6863921846703755,0.64251708984375
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,OVERALL,ALL,True,True,3.2202864697118043,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.00189208984375,1.5187821645546804,930,926,2.8049100892708316,10,0.23873902611028586,0.0004550701647142329,5.833753472405645e-14,0.1977305173797909,0.000320063616693996,0.000320063616693996,6.954072157541685e-05,2.4761832258097434e-15,0.13111833078085822,94033,5.1289159282636536e-05,5.1289159282636536e-05,0.47182005238201885,0.47182005238201885,131,49152,1.5798179326326003,0.06927222845306372,5.156738541517901,0.7474754611134573,0.13838704427083334
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,FOLD,FOLD_0,True,True,3.195243208260291,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0017208614864864865,1.5180784465313755,163,163,3.817263267831213,10,0.27505045518939325,0.0002977239003621252,4.6845907096713346e-14,0.11148553320201197,0.0002220439878130128,0.0002220439878130128,7.86726335135013e-05,5.925020476365997e-15,0.0723514917445607,17838,6.323540946095176e-05,6.323540946095176e-05,0.7741590797537393,0.7741590797537393,66,9472,1.4243648974621135,0.014244813223218798,4.565437077923403,0.66715288629036,0.5967237903225806
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,FOLD,FOLD_1,True,True,2.4383214529527995,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0014397321428571428,2.3405775362871597,129,129,5.376685630383094,10,0.1920584801179054,0.02299626713481115,1.1881112813752772e-06,0.22597737560988668,0.013297687070574004,0.013297687070574004,0.010741662529325836,1.271144078741697e-07,0.15141474004826613,2718,0.006271695849275543,0.006271695849275543,0.8215091522744399,0.8215091522744399,114,8960,1.9021423619791846,0.29408295953301505,4.9321174873171705,0.7801612566814945,0.6613256369426752
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,FOLD,FOLD_2,True,True,3.8671106415589884,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0012600806451612903,1.5194858825779853,100,100,3.9749421247102164,10,0.2560047457453898,5.9779751045379816e-05,1.5135044137917702e-15,0.08307095061732254,4.5535145019716176e-05,4.5535145019716176e-05,1.847570907600944e-05,4.828987211372116e-16,0.04794721441943992,18278,1.399621430291207e-05,1.399621430291207e-05,0.8003814336508841,0.8003814336508841,61,7936,1.4316083885715016,0.004336240045763495,5.540524274035732,0.6656235306443113,0.6370584239130435
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,FOLD,FOLD_3,True,True,3.039778986281808,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0025688559322033897,1.494309036140445,194,194,6.670756780732709,10,0.23993208396685373,8.022993851704302e-05,2.0094095021372063e-14,0.26718855824379806,6.057490576060834e-05,6.057490576060834e-05,1.1957689073519941e-05,8.142099640958194e-16,0.21619892695938098,16421,1.0448796534207078e-05,1.0448796534207078e-05,0.862569881513812,0.862569881513812,120,7552,1.8058113819176542,0.024896135250438538,5.514163627192236,0.6835920861395992,0.7223076923076923
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,FOLD,FOLD_4,True,True,3.811974322491107,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.002555614406779661,1.5171864292319965,193,191,6.910552788345681,10,0.2464388003940851,7.220521197890545e-05,5.074514044016061e-15,0.32644645330183736,5.2020768788209525e-05,5.2020768788209525e-05,2.4918511965003948e-05,1.2921736015173132e-15,0.26081358827706036,18619,1.8044752372021952e-05,1.8044752372021952e-05,0.8665897979139504,0.8665897979139504,102,7552,1.7579172748609868,0.004625987441685246,6.705761500275309,0.7146202460334183,0.7396634615384615
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,FOLD,FOLD_5,True,True,2.6652392214288274,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.001966145833333333,2.5617498447674283,151,149,3.5854419883408144,10,0.24831649589664873,0.0013990744084376387,6.607596688719643e-14,0.14681219742932483,0.0009172360728769802,0.0009172360728769802,0.00034493710656413953,1.9304885157634245e-14,0.09410871232792807,20159,0.0002493319278986315,0.0002493319278986315,0.8207540604705182,0.8207540604705182,51,7680,1.498169906144152,0.07881436108110465,4.071795555300843,0.7955866252732291,0.6630256558641975
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U1,FAMILY,F1,True,True,3.603365344457297,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0031575520833333334,1.5187821645546804,388,385,5.301542434655434,10,0.27357035739734703,1.893773755453781e-05,2.4212143515912336e-15,0.09109299383182115,1.4893679035199391e-05,1.4893679035199391e-05,7.492766545238833e-08,5.754308061658284e-16,0.046472387639153935,46245,5.5847083655152814e-08,5.5847083655152814e-08,0.8295123477776846,0.8295123477776846,102,12288,1.462754595138037,0.01186367848034297,5.28270289404641,0.6874780404372406,0.7215576171875
