arm,component,scope,scope_id,wn,wb,d_wn_over_wb,status,aggregation,evidence_class
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e6f79f1197cd7f6ad00ce2f5ddcac136ad9a2faa5584e9f390794bfb6ee07ac6,6.979070283778001e-32,0.012314291393450694,5.667455853358962e-30,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e82aee0755c70810ee3fbd630ec4d3fa698e473225b4aa505b26af8a458a6400,0.005434805601237436,0.0173330335811884,0.3135518993706819,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e853753ed3befc6151b8f2c4e9e3797938a7689193c2157695f0b61b8e60abc8,0.0,0.005361866181393798,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e99701698ca3eda87704f5f32294f901f56116d9da609afcb18418d4c8a62bf2,5.597062999335087e-12,0.007070615529288306,7.915948726317553e-10,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e9dc12a25958465c187afbd7ef920bc04ba98d4b232046e156979d215bd85146,0.0,0.00844992680519258,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ea7a0f305184b5efcd1c245ec8837c3d5e92744042b12d412ef90758785acc95,7.951616432705208e-12,0.006549568219359174,1.214067273809267e-09,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|eadb4166638494d642712d8eabac62f88ed028f779148966c13d2efd6405fa1d,3.553766296578754e-32,0.008005323913468521,4.4392535954725524e-30,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ebfb44058badbf85a36d8671e914d20620f9253b30eeec0e96b5e0c20dc8e16c,0.0,0.00960856171304078,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|eee5df81575181b025958cda057ac7cb0483be4404d018db7bb2c06a63c25462,0.03336307164717703,0.02843488828474663,1.1733146729144714,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f01618f1ef2fe7c85085b02f71644f843db176708a8abb6e4e05116a594e9ae3,6.4697911498676205e-34,0.008599375690015749,7.523559131599903e-32,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f0421338d311584916d83a8dd01c9f47b7707c5652d4192e1df422a2a9e7d57d,0.02033427020540375,0.054300628756430436,0.3744757781095805,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f11020ed75e98ae018c3d951c68d3fba4bfe91afdf9eb4b7d62d0c0967429304,0.0,0.007174438547838717,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f117df283c3988b3a51ad2a7138592681c02ac94fc8905b0ebf163745ca00f62,4.3707724135592854e-33,0.007145800815403437,6.116560657746966e-31,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f2247a8dfd61c19acaf6609654c9c6098f254569cd75ef6a5201803913aa1c00,1.8891033023919155e-12,0.008424321548422826,2.2424396926605766e-10,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f2a3ceeae0e0974c878bba3a036f383f979564d7512b59be838a43b0d537377a,1.8229716836496196e-17,0.0035227931940541696,5.174790523401891e-15,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f52ad1fbea60f2cef5c93f5785e888eaa7893de6dad0b2f7545e6d3f4e338f25,0.01374978778656506,0.0167295973628867,0.8218839633922026,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f7cc0cf639be6a7e99c37868bcf630bb54f34534e2c78b36b59b7ac5ebbd1919,4.5095400355672875e-12,0.009449427025713206,4.772289392040599e-10,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f82108cfb75a5ece90cca0bec2aa62b5af33b3b96774d26a9d5bbde8416cb360,0.00040974862690550535,0.00847069104345988,0.04837251468661077,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f8fd31406421545fa9cf8bb98c251eb120eed5378ed4276493239005b13fd6f8,3.733673532687259e-33,0.0034718573638204886,1.075410980760645e-30,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f952117e9c8f8a564901d0507e978f58c3289c63c557fb7f3123a84dd049ba29,0.09334371136910509,0.20444367423523888,0.4565742213266089,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f9a3d40825ca658eebc26e88239c04a3590f72ad95b03a86bc289649036f4117,0.0,0.00955359658958058,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f9acbd6c60cf4de95eb27dc7c24fd369893e07d5c162236bcdc4cc91f1e5368b,0.0009286941801401767,0.0073782205341633034,0.12586966950093903,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f9dd81299410ddb65efe58bb38fc53798a53c7f5ab1183ef52b5f93fb7daea68,1.121977326113766e-12,0.008006895701239098,1.4012638205592408e-10,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|fa1ab395df96eb71b1cd3e5c31c1a1fe587398989c58265b21dd97a062b35ef9,0.002137864179115022,0.010621310055101939,0.20128064881112293,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|fd04ea3f458e107df0af85b51443fd7c576cbde1f2a34afcd2f94001f9376e64,0.0,0.007163091114285026,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|fefaa03392c6d5e862f0b98f72e148123eb5332d997aade537062f72a6e1a99c,0.0,0.006555371765669564,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ff441cbe04ac4f8f63fd24360c00fa41becbfbb5a6acdf59e4dfd55c77c15642,2.4129641837552513e-05,0.011372874693310091,0.0021216836101910436,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,OVERALL,ALL,0.9457716995418465,1.9885870856762242,0.4755998398834187,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FOLD,FOLD_0,1.002298312405427,1.5903004113823025,0.6302572175870979,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FOLD,FOLD_1,2.4903288864843085,3.646617257794234,0.6829147975871366,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FOLD,FOLD_2,0.7262629596604756,1.45864092363519,0.4979038692062063,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FOLD,FOLD_3,0.26246145709358526,1.6371493123545464,0.16031613922624655,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FOLD,FOLD_4,0.30036309918957366,1.6714036836851056,0.17970709417567757,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FOLD,FOLD_5,0.8929154824177091,1.927410925205966,0.46327198354045385,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY,F1,0.8877589547568293,2.637475354213463,0.3365942181558596,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY,F2,0.2743602413268464,1.4403789269978715,0.1904778223176906,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY,F3,0.40231576453270285,1.6902629360980488,0.23801963347870825,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY,F4,2.2186518375510076,2.186231125395513,1.0148294989394726,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_0,0.12308317642869282,1.5098633073604333,0.08151941690924906,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_0,0.3102554444621897,1.6677414551049883,0.1860332988140889,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_0,0.47993188633377426,1.4811870602707382,0.3240184168541481,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_0,3.0959227423970512,1.70240982279305,1.8185531479827468,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_1,2.917915728467293,5.755459783603395,0.5069822113569589,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_1,0.011257544107731205,0.5365749274415414,0.020980376704160645,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_1,0.6811621504668223,1.4583387929085603,0.4670808688482389,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_1,6.350980122895388,6.83609552722344,0.9290361870462206,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_2,0.6811481580934183,1.5070895779405433,0.4519626225696656,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_2,0.23120778283845222,1.649031966786555,0.14020818728517648,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_2,0.21248905585925432,1.473794458523775,0.1441782160533388,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_2,1.7802068418507775,1.2046476912898874,1.477782138896232,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_3,0.15240700710777672,1.7686566398876666,0.08617105416088937,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_3,0.3017276082788319,1.4130228514924459,0.2135334244312785,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_3,0.5957112129877324,2.281330831795071,0.26112442995345636,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_3,0.0,1.0855869262430022,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_4,0.7672425397970429,2.655757710480002,0.2888977924339233,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_4,0.11516428115390061,1.261926654534098,0.09126067726687265,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_4,0.31904557580735105,1.5911680078497408,0.20051030075604662,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_4,0.0,1.1767623618765823,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_5,0.6847571186467527,2.628025106008739,0.2605595803027597,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_5,0.6765487871199726,2.113975706627601,0.32003621659364406,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_5,0.12555470574128247,1.8557584652404082,0.06765681423148848,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_5,2.0848013181628287,1.1118844229471165,1.8750162113405073,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|008a4638c8cb2247bc6cd62f75f3daa09b2e49ba7d73812777f0a31f466efb5e,0.0,0.53177825995291,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0183a54dead296f9ee3dee43dc4041188299c7e551f4c9c6bfbe94dc055e54ad,0.6677322793367562,2.588712832644053,0.25793988074557866,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0280053dfd6ee65fbd80522b2b04964154d57f31de1cc5d0449972791fa285ea,6.453816488167703,17.358489291966457,0.37179597715076174,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|02a8e9bf168ff7b6159072e41013ee435870f1006dfd3aa95840b1c132f5aafb,0.20277949842591225,1.4684194018975214,0.1380937204751425,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0404a47ad84d3ab6d4cc0dbf7c8fea97f3bca817bfb6ce9e4a0d96e074c1229f,0.0,0.9580704151233648,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|04cc9f11103eaca809c304d2c5e7176a0ac510070bc43c67da76cab1f9c23ed7,0.0,1.080656982128958,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|051eaa0f00871ac3de3987b76f15e88e4e718676447cf96853b1d9836e56f4a9,0.0,1.2303409929771691,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|05638fa6abec8d1f9d2070785cb5b62bc36d80415fcae04a6c6b1419139c3003,8.083040265885174,3.8734084674111555,2.0868029627888904,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|065caad01d0036cc45e094366cffda53edef5d184f8c28ff280e81478dd5499f,0.0,1.4925161482570823,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|06c31c418b756da4f49834b1270295e826a9807f080171a34a3e7c250369709c,4.255327641580038,2.1910463910148743,1.9421440180502094,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|06c5b0d79a6fc40df74bc047659e629ea096b0eb47ce7956bd3f7d012a8211c7,0.0,1.136537019645771,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|07ef870a5e517a728f6e4939e44adb6e41abac7dca46a1a2247aeb449ae2b2b6,0.0,0.5323894959820283,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|092a3e161c8ce70f083c10130918ff7fb36de994b41e81b7dfb0e04366314a2c,0.0,1.0066785891076708,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|093dc802dc5954d756689fb97f687ee9b46c368f5fe625c807448d3bc43a1926,2.325400928628465,2.66295282552426,0.8732415033190306,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0a252563daa08b1ab13bdaf89c42f5f5445076fcfec6feb203abcad9de8ed55a,0.09290625510758758,1.3107311275582012,0.0708812457064824,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0ac3210ffe07941071125618f2e4ad4f522063f7735eb12854083a5cf3b96fca,0.0,1.0601893300162026,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0af73c913450206e45697078b9ff423d2fbe56a236026748e22945b9fe394efb,0.0,0.7622792117145369,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0d095ad04875a9db82a8c6062fc3703d3296558fc88db157a4ad79a6317e27a5,0.0,1.2793064820832134,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
