proxy_id,proxy_class,component,scope,scope_id,proxy_distance_target_disagreement_spearman,mean_proxy_neighbour_difference,mean_target_neighbour_disagreement,status,evidence_class
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_1,0.9930387857815731,0.17569301377327012,0.6328581399886903,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_1,0.8476948698268826,1.5546669774570805,6.343809878078505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_2,0.9874512427714508,0.07512411186559569,0.128554967981505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_2,0.9805953247002919,0.07007669402933536,0.2794160963013133,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_2,0.9919343365329014,0.06472142788697631,0.27227408681761867,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_2,0.9915661779226788,0.33482708049666343,1.335508589938568,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_3,0.9944675853780188,0.029390414851588532,0.12296294278884531,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_3,0.995172815004511,0.05858138879295731,0.41731410990275575,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_3,0.994993197232238,0.22043894606195585,0.7763854671081002,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_3,,0.0,0.0,NOT_EVALUABLE_CONSTANT_OR_INSUFFICIENT,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_4,0.9887098000676028,0.20219380447321875,0.7337101406447311,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_4,0.9627133150333385,0.03130935552593866,0.15422059516253378,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_4,0.9841976935021489,0.08730335939099107,0.2945036084375548,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_4,,0.0,0.0,NOT_EVALUABLE_CONSTANT_OR_INSUFFICIENT,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_5,0.9889592403117922,0.19106112841093295,0.6512890246164696,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_5,0.9727527452225306,0.12200238661935074,0.5876490406178272,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_5,0.9922481258536614,0.028441018602408923,0.10192538242629332,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p25,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_5,0.9225606590381934,0.8494324417088365,3.577310091667505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,OVERALL,ALL,0.9901233830924763,1.1958803634907054,1.0708077029727745,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_0,0.9903709471700646,0.9987335796950328,0.9842849397119445,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_1,0.9814904715070683,3.3721917477204313,2.9489604621351995,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_2,0.9904351031916607,0.5425721408961389,0.44536414206949265,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_3,0.9975902450449505,0.3826561713763675,0.3560738570186069,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_4,0.9881911639838767,0.3877185983676024,0.32073507488833414,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_5,0.9821018753108874,1.1694461365352236,1.0730256043763253,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F1,0.9930445411168408,0.9901500678074794,0.7556186770620699,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F2,0.98239832920872,0.25666151205603654,0.2790065620403904,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F3,0.9920824733754731,0.5376150965049102,0.42980472053979546,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F4,0.9761874513986629,2.9990947775943955,2.818800852248842,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_0,0.9982604522031,0.15781984452291753,0.10860280273119954,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_0,0.9581142823967641,0.2527360895243202,0.2338912401729029,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_0,0.9846576011293052,0.597836805143008,0.46170338157383445,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_0,0.9754113612158579,2.3756810175301077,2.474984190113828,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_1,0.9942806931807052,3.7407060901255123,2.926914464157351,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_1,0.9976498288366649,0.008958855050413132,0.00975653822670038,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_1,0.99299295435596,0.7873542064671891,0.6328581399886903,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_1,0.8476948322059018,6.96711586913818,6.343809878078505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_2,0.9873992677606774,0.3366627062406701,0.128554967981505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_2,0.9805953247269825,0.31404310640669136,0.2794160963013133,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_2,0.9921275762122171,0.29004390898055427,0.27227408681761867,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_2,0.9915661779161161,1.500500814496725,1.335508589938568,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_3,0.9943834462520288,0.13171079638417924,0.12296294278884531,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_3,0.9951728151138397,0.26252781426100236,0.41731410990275575,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_3,0.9949339348135635,0.9878795276120457,0.7763854671081002,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_3,,0.0,0.0,NOT_EVALUABLE_CONSTANT_OR_INSUFFICIENT,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_4,0.9887096287081939,0.9061153830455466,0.7337101406447311,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_4,0.9627133150292049,0.14031037572693178,0.15422059516253378,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_4,0.9843360941793553,0.39124303111972386,0.2945036084375548,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_4,,0.0,0.0,NOT_EVALUABLE_CONSTANT_OR_INSUFFICIENT,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_5,0.9889838928062925,0.8562251845759083,0.6512890246164696,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_5,0.9727527454166933,0.5467439498063668,0.5876490406178272,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_5,0.992248126361748,0.12745615293341347,0.10192538242629332,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_5,0.9225606341131851,3.8066636329218655,3.577310091667505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,OVERALL,ALL,0.5991948013549431,3.0059331871475553e-17,1.0708077029727745,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_0,0.6208902437203049,2.8236211176357045e-17,0.9842849397119445,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_1,0.4915665042633964,6.791166424748623e-17,2.9489604621351995,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_2,0.5989717923030193,1.3545085594793155e-17,0.44536414206949265,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_3,0.6698732017567224,1.7182075591346564e-17,0.3560738570186069,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_4,0.6439517863262922,2.056185199394636e-17,0.32073507488833414,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_5,0.5810485663534208,2.7213337997711622e-17,1.0730256043763253,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F1,0.6269722070891942,1.578118024785578e-17,0.7556186770620699,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F2,0.6498205755385179,7.456418374508002e-18,0.2790065620403904,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F3,0.6183986913348739,2.4308938505108573e-17,0.42980472053979546,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F4,0.5232245877289805,7.269079035842986e-17,2.818800852248842,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_0,0.6915242727188298,8.579670215303349e-18,0.10860280273119954,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_0,0.6054296029603677,7.868528362668522e-18,0.2338912401729029,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_0,0.5645767376539059,2.1591166287043653e-17,0.46170338157383445,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_0,0.5837856330246254,6.044495636282606e-17,2.474984190113828,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_1,0.5698648141241801,4.9958687914027475e-18,2.926914464157351,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_1,0.7214293948373566,2.245445975777071e-19,0.00975653822670038,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_1,0.6158462710643885,3.6558050033283603e-17,0.6328581399886903,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_1,0.12263265124248716,1.7044089566486632e-16,6.343809878078505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_2,0.588540111893343,4.26357775062683e-18,0.128554967981505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_2,0.6382919419862677,9.005525148188e-18,0.2794160963013133,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_2,0.6364517679597596,1.4303511705355803e-17,0.27227408681761867,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_2,0.5110808584590489,3.088187407994504e-17,1.335508589938568,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_3,0.6527758882391834,1.6030678214960927e-17,0.12296294278884531,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_3,0.6976817096461546,6.57396809835858e-18,0.41731410990275575,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_3,0.6096413808396263,3.913035618076778e-17,0.7763854671081002,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_3,,0.0,0.0,NOT_EVALUABLE_CONSTANT_OR_INSUFFICIENT,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_4,0.6448072279875783,5.562862473108282e-17,0.7337101406447311,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_4,0.5539772219948639,3.7844515372572696e-18,0.15422059516253378,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_4,0.6142199297442553,1.562515162161952e-17,0.2945036084375548,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_4,,0.0,0.0,NOT_EVALUABLE_CONSTANT_OR_INSUFFICIENT,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_5,0.5486378620392124,1.754358758485723e-18,0.6512890246164696,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_5,0.6230609556460535,1.6755053688039278e-17,0.5876490406178272,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_5,0.6376363655463223,1.6886046495811787e-17,0.10192538242629332,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_SIGNED_CROSS_PRESSURE_1p25_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_5,0.2970237763801724,8.887274473210906e-17,3.577310091667505,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,OVERALL,ALL,0.9901390216909598,5.359242319338994,1.0708077029727745,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_0,0.9903839366601453,4.475744756292376,0.9842849397119445,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_1,0.9815217688348818,15.112207939059052,2.9489604621351995,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_2,0.9904265674170569,2.431493707528836,0.44536414206949265,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_3,0.997607070772487,1.7148430645775063,0.3560738570186069,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_4,0.9882012786601787,1.737529926740538,0.32073507488833414,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FOLD,FOLD_5,0.9821070690802404,5.2407794428642,1.0730256043763253,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F1,0.9930768320292377,4.437278433438765,0.7556186770620699,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F2,0.9823983292092718,1.150208063573524,0.2790065620403904,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P2_GRAM_PRESSURE_1p50_1p50,P2_CROSS_SCALE_GRAM,pressure_gradient_acceleration,FAMILY,F3,0.9920946027091562,2.409279109069531,0.42980472053979546,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
