arm,component,formal_case_index,case_id,particle_id,fold,family,field_lineage_id,query_sample_global_index,query_full_store_row,query_polarization,matched_random_denominator,matched_random_denominator_exact_zero,matched_random_denominator_source,descriptor_nn_numerator,descriptor_nn_numerator_hex,descriptor_nn_numerator_exact_zero,descriptor_nn_numerator_positive,classification_A_zero_over_zero,classification_B_positive_over_zero,query_target_exact_zero,all_nn_targets_exact_equal_query,nn_nonidentical_but_numerator_exact_zero,nn_neighbour_identity_sha256,evidence_class
MS,pressure_gradient_acceleration,27,MSO02A|PRIMARY|F1|e1a94ece2d1d9388050360681f17a0cde2c2f1cb81e346e78f2cc52d8af40c66,187,FOLD_5,F1,MSO02A|FIELD_LINEAGE|0c2b76a0fb4b4b83be516b44975c97ce115cacf829ffebe677efe580c2da6322,3488,15739,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,876a841e76dbea9bbd9d0e93322933dcf8793feed5577ae23f0c9fe378c378ec,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,42,MSO02A|PRIMARY|F1|ab0bccf64faa1e9e975ec5cee8556cda9d876a60087242c1b3b9e3de2781e654,329,FOLD_3,F1,MSO02A|FIELD_LINEAGE|299dce1ad012ab114953cc06b8df77f116ec1665e8a914cb26f0347707f816e7,5446,24521,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,a3002f1caaeaaaf8dc54eec33ed7561a78dd0651cc9c6c3ef735a6f4c1253092,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,43,MSO02A|PRIMARY|F1|4476747c77a5f8d6364320296f15998114f031d3a1230ccb416265c5ec4bdb46,552,FOLD_4,F1,MSO02A|FIELD_LINEAGE|438ceba9908d3b4629b750f9f53dc467ea1a0dcd7051dd41e40ec045f7ad62f5,5525,25320,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,71f4001b840c3d9d09c25897eaa4a7b081076622ae66cd77b36b866d764cb396,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,45,MSO02A|PRIMARY|F1|d2b8fb08e5d831c2e5b64c51f9837bfa7e7b5c5b201acc178fb83d074187d230,330,FOLD_1,F1,MSO02A|FIELD_LINEAGE|394164f3248d40b5960a5d2e2dba011b4b9b156420115a4689768214eb105942,5763,26250,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,7590fc5d8f89e5cf4169f0b7f3f6731bf8f9051bd53683a9b2a5ed4e95241846,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,47,MSO02A|PRIMARY|F1|586f48582757c7762eff1a57d84a92cd8c2b91ceacf58c75fee67ba32bb0d5b4,410,FOLD_2,F1,MSO02A|FIELD_LINEAGE|d39b8ebeea686d9f327fd9ffc5fc8c607ad25e691c284fe51e314724c39f76ad,6114,27482,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,74ce9dfa74586512639e98778ba32a0e7bb554b5beddaecd09362983ac730769,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,53,MSO02A|PRIMARY|F1|533c8214fecafaa7b4f8e6c6c1b011f309eb9984f3cf8e82982e67d1ef69d23c,46,FOLD_0,F1,MSO02A|FIELD_LINEAGE|f7965116b8ce96c865c41af5b076aa6e1b83ddd1dda0640013eb55b48f992024,6803,30574,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,76e80a9bb83c53e3f7ebf47f7ad3e4ef31d5b18288019e92ec75f81d53b4d7a8,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,54,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,567,FOLD_5,F1,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,7017,31671,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,85685b0b97cbfebb6f97f05951160f78e0369b98408e7aad6a78237f0394de77,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,58,MSO02A|PRIMARY|F1|d33da1935c7c53fb2c7dc9c2954406679d36caa2d9a3d595989e49d85bb7ced7,492,FOLD_1,F1,MSO02A|FIELD_LINEAGE|d5612b78bd9527bb954823922218ffb967d259d6af400a1bb879dd286e242a61,7431,33900,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,3658042fbd52c27c9f2cdcc26c3168a9dd33417d3df3e8b32492aa80984e12e2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,60,MSO02A|PRIMARY|F1|76b32e9177ce6608cf1d6a0da8874ffd2ca442b10a3a0c549d778d5af3b143b0,1,FOLD_0,F1,MSO02A|FIELD_LINEAGE|8b0a96d10cc76bd4bf62aa37af552eb52d18454c5915ae19195fd4ab36927292,7684,34561,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,d1eecea1445418c16b9e4c93172c076039c2cb9adeebe78ef855ef684d57b7ec,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,65,MSO02A|PRIMARY|F1|830647d225eb7457ee9fce265dfb29deb57812fc9cbfb5d6fabad0e7f5e8dbd1,103,FOLD_5,F1,MSO02A|FIELD_LINEAGE|3cf701b1ea03bd8a1b205f3caa96c5da295823d3fc2dee91b547f4cf20d09376,8429,37543,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,eafbe2852b674d818fbd6e1c895929c4d18ad851f48460a72ec77d4f5b1340c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
