arm,feature_index,feature_name,feature_dimension,finite_count,nonfinite_count,exact_constant,exact_duplicate_of,pairwise_exact_linear_dependency_of,linear_dependency_scalar_diagnostic,minimum,maximum,absolute_maximum,train_fold_iqr_degeneracy_count,column_sha256
SS,15,obs__base_cov_eig_ratio,39,49152,0,False,,,,0.8178217493004178,1.0,1.0,0,766cd6c4734a6f68ea5d767efd95e4ff45a9e2c669cf3b79844309a778419c68
SS,16,obs__base_anisotropy_condition,39,49152,0,False,,,,1.0,1.2227603397139062,1.2227603397139062,0,bfc4b5beba999b701b41da1cfafcae3a71df1c62738cdeafe537908a09b1e857
SS,17,obs__base_neighbor_distance_cv,39,49152,0,False,,,,0.2945916733236483,0.3444383045557195,0.3444383045557195,0,9dd10c975cd50d886b2fd47be72b5c5c74a379c6a43ef06038d2058ed69663a3
SS,18,obs__base_kernel_s0_minus_1,39,49152,0,False,,,,-0.08032647794692271,0.10305994472424862,0.10305994472424862,0,d0ee610a0387c1eeb4189921adf3e404d2baff44b66237acd72ffd1f15ff9ad7
SS,19,obs__base_kernel_s0,39,49152,0,False,,,,0.9196735220530773,1.1030599447242486,1.1030599447242486,0,8f6c24657d93bd2be93f9bff29d58be87e11705a9c3db2aebdecd01f2a3ba3b5
SS,20,obs__base_first_moment_error_xx,39,49152,0,False,,,,-0.0851036984652499,0.0677774919435723,0.0851036984652499,0,47fa56cc678eeeb868792de711f544c353ebf71a6ea110ed704ed4062fe191a2
SS,21,obs__base_first_moment_error_xy,39,49152,0,False,,,,-0.08851989661745793,0.08749774091026517,0.08851989661745793,0,033f43f6cad5df857d5e68963c9133b1d3af33e3da6eb5b5ae2960c0ffb1f909
SS,22,obs__base_first_moment_error_yx,39,49152,0,False,,,,-0.08851989661745792,0.08749774091026516,0.08851989661745792,0,ed77a270aa90278b202793c5e189b1f59ac0f34c38146c9aae6d0ff714f4cdb7
SS,23,obs__base_first_moment_error_yy,39,49152,0,False,,,,-0.08735974386727507,0.06340339171320064,0.08735974386727507,0,afd4456563045f5e61d1a44a997443327f7d91ac9e5a8c6dce4af72f6156cff2
SS,24,obs__base_first_moment_error_fro,39,49152,0,False,,,,6.913525119746036e-05,0.1300222720918811,0.1300222720918811,0,7057c64b58f9cbc7b8346fa354fd4be4483ff0f2eca4b04ffd172738d02ef420
SS,25,obs__base_grad_constant_x_times_h,39,49152,0,False,,,,-0.4080119848898767,0.4078800789489945,0.4080119848898767,0,d80b843d7c73eaf941415de3e8c5df2e6bd8f8654608e7f4633e89b75ea0b7a1
SS,26,obs__base_grad_constant_y_times_h,39,49152,0,False,,,,-0.47107679048168194,0.3845700557498122,0.47107679048168194,0,9b0830c417921c3b0d4fa5349c971b17536295eb694c38c53452efbe723a3fd8
SS,27,obs__base_grad_constant_norm_times_h,39,49152,0,False,,,,3.7330270918808947e-17,0.47108098178369945,0.47108098178369945,0,f5d96acd7bda8fe3ab53c7f856d95bb0b569af743a1542cc264bd837e839d397
SS,28,obs__local_dv_mean_x,39,49152,0,False,,,,-0.21347793146986974,0.21347793146986974,0.21347793146986974,0,0ae184fb3f99232a176957afa531b407bbcd583341b792e1e0203828ced97196
SS,29,obs__local_dv_mean_y,39,49152,0,False,,,,-0.1596038440444315,0.1596038440444315,0.1596038440444315,1,a14432c6eaecc88cf8dcde01d00a95acfb6dc3c1ee8415fc370029093cca4c0a
SS,30,obs__local_dv_rms,39,49152,0,False,,,,0.0,0.25862733239418023,0.25862733239418023,0,77914d06824b54d1780a79313f858518aaa8c7b27676f278f920358ee7032220
SS,31,obs__local_dv_second_xx,39,49152,0,False,,,,0.0,0.0668880970613298,0.0668880970613298,0,02a8cb72ea87c2429b98b4eff09ff0afc8e6dba7488f6ea499641ffe429a55c4
SS,32,obs__local_dv_second_xy,39,49152,0,False,,,,-0.015927204628265718,0.015912519961632347,0.015927204628265718,3,137729ae01bcd250801c22c04712c5b39e2534764acac7af48e835a035505458
SS,33,obs__local_dv_second_yy,39,49152,0,False,,,,0.0,0.04265865351486503,0.04265865351486503,0,8d4d7b8b48be25df2574d7d9a362e6aeaa6c83794b0606721f199188bd8ced4c
SS,34,obs__L_1p00__density_rate,39,49152,0,False,,,,-2.5619929258810874,2.561992925881088,2.561992925881088,0,2aa808bcf494b7c72fcf3ac8e5c93d3b85e3e000ccfa889d318c7b93f9bd536d
SS,35,obs__L_1p00__pressure_acceleration_x,39,49152,0,False,,,,-24.897379801785938,24.92216941672956,24.92216941672956,6,83808ba68792dae37292209ab0603b36b229d48ca429924a668e741f94f13e39
SS,36,obs__L_1p00__pressure_acceleration_y,39,49152,0,False,,,,-25.479097440505054,24.57923726037037,25.479097440505054,6,c3b4806825cacbc75ebe854d08f24509e03c7ecf6ef1de6152cebd3f54d8c79b
SS,37,obs__L_1p00__viscosity_acceleration_x,39,49152,0,False,,,,-0.5814279360911371,0.5814279360911371,0.5814279360911371,0,4361e34649c716362fdeb1fcde80afb35feafe5e645680d5f51fbf83d1d77891
SS,38,obs__L_1p00__viscosity_acceleration_y,39,49152,0,False,,,,-0.6096441484036808,0.6096441484036805,0.6096441484036808,1,8ea831d9b465ad5512592fbbc259fdc82ec1b17d67b26b2124253649b7de043a
