case_id,lambda,check,component,bitwise_equal,max_absolute_discrepancy,rms_discrepancy,tolerance,bitwise_required,passed,metric_value
TBQ_JITTER10_S20260847,1.25,viscosity_power_identity,viscosity,,,,5.684341886080802e-14,,True,3.469446951953614e-18
TBQ_JITTER10_S20260847,1.25,total_acceleration_component_closure,total_acceleration,True,0.0,0.0,5.684341886080802e-14,True,True,
TBQ_JITTER10_S20260847,1.5,graph_repeatability,graph_and_support_metadata,True,0.0,0.0,0.0,True,True,
TBQ_JITTER10_S20260847,1.5,operator_repeatability,density_rate,True,0.0,0.0,5.684341886080802e-14,True,True,
TBQ_JITTER10_S20260847,1.5,directed_edge_reorder_invariance,density_rate,False,2.7755575615628914e-16,6.454046275581842e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,operator_repeatability,pressure_gradient_acceleration,True,0.0,0.0,5.684341886080802e-14,True,True,
TBQ_JITTER10_S20260847,1.5,directed_edge_reorder_invariance,pressure_gradient_acceleration,False,2.1510571102112408e-16,4.2214518453750953e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,operator_repeatability,viscosity_laplacian_acceleration,True,0.0,0.0,5.684341886080802e-14,True,True,
TBQ_JITTER10_S20260847,1.5,directed_edge_reorder_invariance,viscosity_laplacian_acceleration,False,5.551115123125783e-17,1.0215277714510754e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,particle_permutation_graph_equivariance,canonical_edge_set,True,0.0,0.0,0.0,True,True,
TBQ_JITTER10_S20260847,1.5,particle_permutation_equivariance,density_rate,False,3.3306690738754696e-16,7.445023335583768e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,particle_permutation_equivariance,pressure_gradient_acceleration,False,2.498001805406602e-16,5.0283126002886596e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,particle_permutation_equivariance,viscosity_laplacian_acceleration,False,6.938893903907228e-17,1.289564560617815e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,periodic_translation_graph_invariance,canonical_edge_set,True,0.0,0.0,0.0,True,True,
TBQ_JITTER10_S20260847,1.5,periodic_translation_invariance,density_rate,False,7.494005416219807e-16,1.277918684164311e-16,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,periodic_translation_invariance,pressure_gradient_acceleration,False,2.7755575615628914e-16,5.518617689846356e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,periodic_translation_invariance,viscosity_laplacian_acceleration,False,1.8388068845354155e-16,2.7014761544194664e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,galilean_invariance,density_rate,False,2.220446049250313e-16,6.931631972693282e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,galilean_invariance,pressure_gradient_acceleration,True,0.0,0.0,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,galilean_invariance,viscosity_laplacian_acceleration,False,1.9949319973733282e-16,9.220124907089836e-17,5.684341886080802e-14,False,True,
TBQ_JITTER10_S20260847,1.5,uniform_velocity_identity,density_rate,True,0.0,0.0,0.0,True,True,
TBQ_JITTER10_S20260847,1.5,uniform_velocity_identity,viscosity_laplacian_acceleration,True,0.0,0.0,0.0,True,True,
TBQ_JITTER10_S20260847,1.5,pressure_pair_force_reciprocity,pressure,,,,5.684341886080802e-14,,True,0.0
TBQ_JITTER10_S20260847,1.5,pressure_global_internal_force_closure,pressure,,,,5.684341886080802e-14,,True,3.987761966727566e-18
TBQ_JITTER10_S20260847,1.5,viscosity_gamma_symmetry,viscosity,,,,5.684341886080802e-14,,True,0.0
TBQ_JITTER10_S20260847,1.5,viscosity_pair_force_reciprocity,viscosity,,,,5.684341886080802e-14,,True,0.0
TBQ_JITTER10_S20260847,1.5,viscosity_global_internal_force_closure,viscosity,,,,5.684341886080802e-14,,True,4.3630034271210464e-18
TBQ_JITTER10_S20260847,1.5,viscosity_gamma_nonnegative,viscosity,,,,0.0,,True,1.2322963200047295e-31
TBQ_JITTER10_S20260847,1.5,viscosity_accumulated_power_nonpositive,viscosity,,,,5.684341886080802e-14,,True,-0.009061935637820064
TBQ_JITTER10_S20260847,1.5,viscosity_pair_power_nonpositive,viscosity,,,,5.684341886080802e-14,,True,-0.009061935637820064
TBQ_JITTER10_S20260847,1.5,viscosity_power_identity,viscosity,,,,5.684341886080802e-14,,True,0.0
TBQ_JITTER10_S20260847,1.5,total_acceleration_component_closure,total_acceleration,True,0.0,0.0,5.684341886080802e-14,True,True,
